datetime,open,high,low,close,volume
2022-01-06 13:58:00+08:00,4829.8,4831.2,4829.2,4830.8,64.0
2022-01-06 13:59:00+08:00,4830.8,4832.0,4830.2,4832.0,56.0
2022-01-06 14:00:00+08:00,4832.0,4832.2,4828.4,4830.8,135.0
2022-01-06 14:01:00+08:00,4830.8,4832.8,4829.6,4832.0,120.0
2022-01-06 14:02:00+08:00,4832.0,4832.0,4829.6,4830.2,85.0
2022-01-06 14:03:00+08:00,4830.4,4830.4,4826.4,4826.6,82.0
2022-01-06 14:04:00+08:00,4827.0,4827.6,4826.0,4826.2,111.0
2022-01-06 14:05:00+08:00,4826.0,4827.6,4824.0,4824.2,163.0
2022-01-06 14:06:00+08:00,4824.2,4827.2,4824.2,4827.0,125.0
2022-01-06 14:07:00+08:00,4827.0,4828.4,4826.6,4828.0,90.0
2022-01-06 14:08:00+08:00,4828.0,4828.2,4824.2,4825.8,123.0
2022-01-06 14:09:00+08:00,4825.8,4825.8,4822.0,4822.2,153.0
2022-01-06 14:10:00+08:00,4822.8,4826.0,4821.4,4824.2,224.0
2022-01-06 14:11:00+08:00,4824.6,4826.2,4819.4,4821.8,279.0
2022-01-06 14:12:00+08:00,4821.8,4823.0,4820.0,4822.0,143.0
2022-01-06 14:13:00+08:00,4822.0,4823.4,4820.4,4821.0,110.0
2022-01-06 14:14:00+08:00,4821.4,4822.2,4820.6,4821.4,85.0
2022-01-06 14:15:00+08:00,4822.0,4823.8,4821.6,4822.8,131.0
2022-01-06 14:16:00+08:00,4823.2,4823.6,4821.0,4821.0,107.0
2022-01-06 14:17:00+08:00,4821.0,4822.8,4820.4,4821.6,113.0
2022-01-06 14:18:00+08:00,4822.4,4822.6,4820.2,4822.0,58.0
2022-01-06 14:19:00+08:00,4822.0,4822.0,4820.4,4821.0,53.0
2022-01-06 14:20:00+08:00,4821.0,4822.8,4820.4,4820.4,125.0
2022-01-06 14:21:00+08:00,4820.6,4820.6,4817.4,4818.2,259.0
2022-01-06 14:22:00+08:00,4818.2,4819.0,4817.4,4818.8,157.0
2022-01-06 14:23:00+08:00,4818.4,4818.8,4817.6,4817.8,96.0
2022-01-06 14:24:00+08:00,4818.2,4820.8,4817.8,4820.0,121.0
2022-01-06 14:25:00+08:00,4820.6,4820.8,4819.0,4819.8,94.0
2022-01-06 14:26:00+08:00,4819.6,4821.0,4818.0,4821.0,127.0
2022-01-06 14:27:00+08:00,4820.6,4820.6,4818.0,4818.0,113.0
2022-01-06 14:28:00+08:00,4818.4,4818.6,4816.2,4816.8,199.0
2022-01-06 14:29:00+08:00,4816.8,4817.0,4814.0,4814.0,284.0
2022-01-06 14:30:00+08:00,4813.8,4817.0,4813.2,4814.0,379.0
2022-01-06 14:31:00+08:00,4813.8,4814.6,4812.4,4814.2,237.0
2022-01-06 14:32:00+08:00,4814.2,4818.2,4814.2,4817.0,225.0
2022-01-06 14:33:00+08:00,4817.2,4819.6,4816.6,4819.4,171.0
2022-01-06 14:34:00+08:00,4819.4,4819.4,4816.4,4816.6,111.0
2022-01-06 14:35:00+08:00,4817.2,4817.8,4816.0,4817.8,165.0
2022-01-06 14:36:00+08:00,4818.0,4819.0,4817.0,4818.6,121.0
2022-01-06 14:37:00+08:00,4818.8,4820.2,4818.2,4819.4,184.0
2022-01-06 14:38:00+08:00,4819.6,4820.8,4819.6,4820.4,116.0
2022-01-06 14:39:00+08:00,4820.6,4822.8,4820.0,4822.2,170.0
2022-01-06 14:40:00+08:00,4822.8,4826.4,4822.8,4825.8,213.0
2022-01-06 14:41:00+08:00,4826.0,4826.2,4824.6,4825.0,203.0
2022-01-06 14:42:00+08:00,4825.2,4826.0,4823.6,4824.2,143.0
2022-01-06 14:43:00+08:00,4824.0,4825.4,4823.8,4825.0,108.0
2022-01-06 14:44:00+08:00,4825.2,4825.2,4822.6,4823.6,161.0
2022-01-06 14:45:00+08:00,4823.6,4824.8,4822.0,4823.0,198.0
2022-01-06 14:46:00+08:00,4823.2,4824.0,4822.6,4822.8,100.0
2022-01-06 14:47:00+08:00,4822.8,4824.0,4820.4,4821.2,161.0
2022-01-06 14:48:00+08:00,4821.2,4823.6,4821.2,4822.2,133.0
2022-01-06 14:49:00+08:00,4822.4,4822.6,4821.0,4821.8,138.0
2022-01-06 14:50:00+08:00,4822.0,4822.2,4819.8,4819.8,285.0
2022-01-06 14:51:00+08:00,4820.0,4820.0,4818.4,4818.8,290.0
2022-01-06 14:52:00+08:00,4819.0,4819.4,4817.6,4819.2,288.0
2022-01-06 14:53:00+08:00,4819.4,4819.4,4818.0,4819.2,237.0
2022-01-06 14:54:00+08:00,4819.2,4820.6,4819.0,4820.2,250.0
2022-01-06 14:55:00+08:00,4820.0,4822.4,4820.0,4822.4,319.0
2022-01-06 14:56:00+08:00,4822.4,4822.4,4821.6,4821.8,327.0
2022-01-06 14:57:00+08:00,4821.6,4821.8,4820.0,4820.4,398.0
2022-01-06 14:58:00+08:00,4820.2,4820.6,4818.0,4818.0,628.0
2022-01-06 14:59:00+08:00,4818.0,4819.2,4818.0,4818.2,658.0
2022-01-07 07:03:00+08:00,4818.2,4818.2,4818.2,4818.2,0.0
2022-01-07 09:29:00+08:00,4833.6,4833.6,4833.6,4833.6,109.0
2022-01-07 09:30:00+08:00,4833.8,4839.2,4831.2,4837.0,1476.0
2022-01-07 09:31:00+08:00,4838.0,4842.8,4838.0,4842.0,854.0
2022-01-07 09:32:00+08:00,4841.8,4843.4,4839.0,4840.4,595.0
2022-01-07 09:33:00+08:00,4841.8,4845.4,4837.4,4844.0,617.0
2022-01-07 09:34:00+08:00,4844.6,4849.4,4843.4,4846.8,707.0
2022-01-07 09:35:00+08:00,4846.2,4847.8,4843.4,4847.2,899.0
2022-01-07 09:36:00+08:00,4847.2,4849.8,4845.0,4847.8,799.0
2022-01-07 09:37:00+08:00,4847.0,4847.4,4843.6,4845.0,425.0
2022-01-07 09:38:00+08:00,4844.8,4848.4,4843.2,4847.2,463.0
2022-01-07 09:39:00+08:00,4847.6,4847.6,4844.0,4846.8,373.0
2022-01-07 09:40:00+08:00,4846.8,4847.8,4843.4,4843.8,543.0
2022-01-07 09:41:00+08:00,4844.8,4845.0,4840.8,4841.2,366.0
2022-01-07 09:42:00+08:00,4842.0,4842.0,4837.4,4839.6,413.0
2022-01-07 09:43:00+08:00,4839.8,4839.8,4836.2,4836.4,253.0
2022-01-07 09:44:00+08:00,4836.2,4837.4,4834.2,4837.0,355.0
2022-01-07 09:45:00+08:00,4837.6,4840.4,4837.0,4838.8,297.0
2022-01-07 09:46:00+08:00,4838.8,4842.8,4838.4,4841.6,334.0
2022-01-07 09:47:00+08:00,4841.6,4847.4,4841.0,4847.0,317.0
2022-01-07 09:48:00+08:00,4846.4,4850.4,4844.4,4848.4,461.0
2022-01-07 09:49:00+08:00,4847.8,4848.2,4844.4,4845.6,289.0
2022-01-07 09:50:00+08:00,4845.4,4850.4,4842.6,4849.6,558.0
2022-01-07 09:51:00+08:00,4849.6,4854.2,4848.6,4853.2,499.0
2022-01-07 09:52:00+08:00,4852.2,4856.2,4852.2,4853.6,495.0
2022-01-07 09:53:00+08:00,4852.8,4853.2,4850.2,4852.0,397.0
2022-01-07 09:54:00+08:00,4852.4,4852.4,4848.0,4848.8,255.0
2022-01-07 09:55:00+08:00,4849.0,4852.6,4848.8,4852.0,276.0
2022-01-07 09:56:00+08:00,4851.6,4852.4,4847.2,4848.6,268.0
2022-01-07 09:57:00+08:00,4848.6,4853.0,4847.0,4853.0,225.0
2022-01-07 09:58:00+08:00,4853.0,4857.8,4853.0,4857.0,448.0
2022-01-07 09:59:00+08:00,4857.2,4858.2,4853.6,4854.2,281.0
2022-01-07 10:00:00+08:00,4854.2,4855.8,4849.8,4849.8,465.0
2022-01-07 10:01:00+08:00,4851.0,4851.0,4846.0,4846.4,408.0
2022-01-07 10:02:00+08:00,4846.4,4847.0,4843.8,4844.4,224.0
2022-01-07 10:03:00+08:00,4844.4,4846.0,4842.2,4843.6,286.0
2022-01-07 10:04:00+08:00,4843.2,4847.0,4843.2,4844.2,162.0
2022-01-07 10:05:00+08:00,4844.4,4844.4,4840.8,4840.8,238.0
2022-01-07 10:06:00+08:00,4840.8,4840.8,4837.0,4838.6,349.0
2022-01-07 10:07:00+08:00,4838.4,4839.4,4834.0,4834.0,443.0
2022-01-07 10:08:00+08:00,4833.8,4837.0,4833.2,4835.6,372.0
2022-01-07 10:09:00+08:00,4835.8,4837.6,4834.4,4835.6,232.0
2022-01-07 10:10:00+08:00,4835.8,4835.8,4830.6,4831.4,521.0
2022-01-07 10:11:00+08:00,4830.6,4833.4,4830.2,4832.6,213.0
2022-01-07 10:12:00+08:00,4832.6,4833.8,4831.6,4832.2,143.0
2022-01-07 10:13:00+08:00,4831.8,4833.6,4831.2,4832.4,134.0
2022-01-07 10:14:00+08:00,4832.8,4834.6,4831.6,4833.2,162.0
2022-01-07 10:15:00+08:00,4833.2,4837.0,4832.6,4833.0,320.0
2022-01-07 10:16:00+08:00,4833.2,4833.2,4828.0,4828.6,363.0
2022-01-07 10:17:00+08:00,4829.0,4830.8,4826.4,4829.8,371.0
2022-01-07 10:18:00+08:00,4829.8,4832.4,4829.0,4830.2,203.0
2022-01-07 10:19:00+08:00,4830.2,4832.8,4830.2,4830.8,126.0
2022-01-07 10:20:00+08:00,4831.0,4834.4,4830.2,4833.2,232.0
2022-01-07 10:21:00+08:00,4833.2,4838.8,4833.2,4838.4,338.0
2022-01-07 10:22:00+08:00,4838.2,4841.4,4837.8,4840.2,268.0
2022-01-07 10:23:00+08:00,4840.2,4843.0,4839.8,4841.0,286.0
2022-01-07 10:24:00+08:00,4841.6,4842.8,4839.2,4839.4,171.0
2022-01-07 10:25:00+08:00,4839.4,4839.6,4837.0,4838.0,142.0
2022-01-07 10:26:00+08:00,4838.0,4838.6,4836.0,4836.8,111.0
2022-01-07 10:27:00+08:00,4836.8,4840.4,4836.0,4839.0,149.0
2022-01-07 10:28:00+08:00,4838.2,4839.8,4836.8,4838.0,98.0
2022-01-07 10:29:00+08:00,4837.8,4840.6,4837.8,4840.2,148.0
2022-01-07 10:30:00+08:00,4839.2,4839.8,4836.2,4838.0,209.0
2022-01-07 10:31:00+08:00,4838.0,4842.2,4838.0,4841.2,258.0
2022-01-07 10:32:00+08:00,4841.2,4841.2,4837.0,4837.4,171.0
2022-01-07 10:33:00+08:00,4837.4,4839.0,4836.2,4839.0,120.0
2022-01-07 10:34:00+08:00,4839.4,4841.6,4838.8,4841.4,145.0
2022-01-07 10:35:00+08:00,4841.6,4845.4,4840.8,4845.4,315.0
2022-01-07 10:36:00+08:00,4845.4,4845.4,4841.2,4841.8,225.0
2022-01-07 10:37:00+08:00,4841.6,4841.6,4838.4,4838.4,200.0
2022-01-07 10:38:00+08:00,4838.4,4840.2,4836.2,4837.0,137.0
2022-01-07 10:39:00+08:00,4836.6,4837.4,4834.2,4835.8,246.0
2022-01-07 10:40:00+08:00,4835.8,4838.4,4834.6,4837.2,103.0
2022-01-07 10:41:00+08:00,4837.2,4837.4,4834.8,4834.8,76.0
2022-01-07 10:42:00+08:00,4835.0,4837.6,4834.8,4836.2,73.0
2022-01-07 10:43:00+08:00,4836.4,4837.2,4835.2,4835.2,82.0
2022-01-07 10:44:00+08:00,4835.6,4836.0,4832.4,4833.8,169.0
2022-01-07 10:45:00+08:00,4833.8,4835.8,4832.8,4834.4,146.0
2022-01-07 10:46:00+08:00,4834.4,4837.8,4834.4,4836.6,178.0
2022-01-07 10:47:00+08:00,4836.6,4836.6,4833.4,4834.8,89.0
2022-01-07 10:48:00+08:00,4834.8,4835.2,4833.0,4834.6,105.0
2022-01-07 10:49:00+08:00,4833.4,4833.8,4831.8,4832.0,115.0
2022-01-07 10:50:00+08:00,4831.8,4833.6,4831.2,4833.0,220.0
2022-01-07 10:51:00+08:00,4832.4,4835.4,4831.0,4833.8,192.0
2022-01-07 10:52:00+08:00,4833.8,4834.0,4831.6,4831.6,114.0
2022-01-07 10:53:00+08:00,4831.6,4835.0,4831.4,4834.8,160.0
2022-01-07 10:54:00+08:00,4834.4,4836.8,4834.4,4836.4,126.0
2022-01-07 10:55:00+08:00,4836.4,4841.4,4836.4,4841.2,423.0
2022-01-07 10:56:00+08:00,4841.2,4845.8,4841.2,4845.8,418.0
2022-01-07 10:57:00+08:00,4845.8,4845.8,4842.8,4844.8,252.0
2022-01-07 10:58:00+08:00,4844.8,4845.0,4842.6,4843.0,155.0
2022-01-07 10:59:00+08:00,4843.4,4844.6,4842.2,4842.6,100.0
2022-01-07 11:00:00+08:00,4842.6,4843.2,4838.2,4838.8,228.0
2022-01-07 11:01:00+08:00,4838.6,4839.0,4834.6,4835.0,228.0
2022-01-07 11:02:00+08:00,4835.2,4836.6,4833.4,4833.8,156.0
2022-01-07 11:03:00+08:00,4833.8,4835.8,4833.2,4833.8,129.0
2022-01-07 11:04:00+08:00,4833.6,4834.8,4829.0,4830.0,295.0
2022-01-07 11:05:00+08:00,4830.0,4833.2,4829.8,4831.0,194.0
2022-01-07 11:06:00+08:00,4831.0,4833.4,4830.6,4833.2,109.0
2022-01-07 11:07:00+08:00,4833.4,4836.0,4833.2,4834.2,102.0
2022-01-07 11:08:00+08:00,4834.2,4836.0,4833.2,4833.2,115.0
2022-01-07 11:09:00+08:00,4833.2,4833.4,4830.6,4830.6,122.0
2022-01-07 11:10:00+08:00,4830.6,4833.4,4830.2,4832.4,141.0
2022-01-07 11:11:00+08:00,4832.6,4834.2,4831.2,4831.2,122.0
2022-01-07 11:12:00+08:00,4830.8,4833.6,4829.8,4829.8,171.0
2022-01-07 11:13:00+08:00,4830.2,4832.8,4829.8,4832.4,142.0
2022-01-07 11:14:00+08:00,4832.8,4836.6,4832.4,4833.8,165.0
2022-01-07 11:15:00+08:00,4833.8,4839.4,4833.8,4838.0,224.0
2022-01-07 11:16:00+08:00,4837.4,4843.8,4837.4,4842.8,317.0
2022-01-07 11:17:00+08:00,4843.4,4845.6,4841.6,4843.8,229.0
2022-01-07 11:18:00+08:00,4843.8,4844.4,4841.4,4842.0,189.0
2022-01-07 11:19:00+08:00,4842.2,4843.6,4841.2,4843.0,209.0
2022-01-07 11:20:00+08:00,4843.4,4846.8,4843.4,4845.0,243.0
2022-01-07 11:21:00+08:00,4844.4,4845.0,4841.6,4841.8,172.0
2022-01-07 11:22:00+08:00,4842.6,4843.0,4841.0,4841.0,85.0
2022-01-07 11:23:00+08:00,4840.8,4841.4,4837.6,4840.0,187.0
2022-01-07 11:24:00+08:00,4840.0,4844.0,4840.0,4844.0,154.0
2022-01-07 11:25:00+08:00,4843.8,4844.2,4841.8,4843.6,158.0
2022-01-07 11:26:00+08:00,4844.0,4846.0,4840.4,4842.0,236.0
2022-01-07 11:27:00+08:00,4842.2,4844.4,4841.6,4844.4,54.0
2022-01-07 11:28:00+08:00,4844.8,4845.6,4843.6,4845.6,145.0
2022-01-07 11:29:00+08:00,4845.6,4845.6,4842.8,4844.2,151.0
2022-01-07 11:30:00+08:00,4844.2,4844.2,4844.2,4844.2,0.0
2022-01-07 13:00:00+08:00,4841.2,4843.0,4840.4,4840.6,273.0
2022-01-07 13:01:00+08:00,4840.4,4848.2,4840.4,4845.4,663.0
2022-01-07 13:02:00+08:00,4844.8,4845.0,4841.2,4841.2,131.0
2022-01-07 13:03:00+08:00,4841.2,4842.6,4838.8,4838.8,111.0
2022-01-07 13:04:00+08:00,4838.8,4841.2,4838.8,4840.8,75.0
2022-01-07 13:05:00+08:00,4840.8,4843.6,4840.2,4843.2,103.0
2022-01-07 13:06:00+08:00,4843.2,4848.6,4843.2,4847.8,251.0
2022-01-07 13:07:00+08:00,4847.8,4852.0,4847.8,4851.2,353.0
2022-01-07 13:08:00+08:00,4851.2,4852.0,4850.0,4851.2,173.0
2022-01-07 13:09:00+08:00,4851.2,4851.8,4848.0,4849.8,122.0
2022-01-07 13:10:00+08:00,4850.0,4853.8,4850.0,4853.4,330.0
2022-01-07 13:11:00+08:00,4853.8,4853.8,4850.2,4852.8,305.0
2022-01-07 13:12:00+08:00,4852.8,4854.6,4851.6,4854.6,220.0
2022-01-07 13:13:00+08:00,4854.6,4858.4,4854.0,4857.0,604.0
2022-01-07 13:14:00+08:00,4856.8,4859.0,4855.0,4859.0,365.0
2022-01-07 13:15:00+08:00,4859.4,4859.8,4857.6,4859.4,412.0
2022-01-07 13:16:00+08:00,4859.6,4861.0,4859.2,4860.8,374.0
2022-01-07 13:17:00+08:00,4860.8,4861.4,4858.2,4860.2,351.0
2022-01-07 13:18:00+08:00,4860.0,4863.4,4860.0,4862.2,434.0
2022-01-07 13:19:00+08:00,4862.2,4863.4,4861.0,4862.6,308.0
2022-01-07 13:20:00+08:00,4862.6,4863.0,4858.6,4858.8,352.0
2022-01-07 13:21:00+08:00,4858.8,4859.6,4855.6,4855.8,274.0
2022-01-07 13:22:00+08:00,4856.4,4857.4,4854.6,4856.6,182.0
2022-01-07 13:23:00+08:00,4856.6,4858.8,4856.4,4858.0,131.0
2022-01-07 13:24:00+08:00,4858.0,4861.0,4858.0,4858.8,231.0
2022-01-07 13:25:00+08:00,4858.8,4861.0,4858.6,4859.6,169.0
2022-01-07 13:26:00+08:00,4859.0,4859.2,4854.4,4856.4,251.0
2022-01-07 13:27:00+08:00,4856.4,4856.4,4850.4,4850.4,307.0
2022-01-07 13:28:00+08:00,4850.6,4852.0,4849.8,4850.4,281.0
2022-01-07 13:29:00+08:00,4850.6,4851.8,4849.8,4850.4,178.0
2022-01-07 13:30:00+08:00,4850.4,4852.6,4849.8,4852.4,193.0
2022-01-07 13:31:00+08:00,4852.6,4854.4,4852.0,4854.2,162.0
2022-01-07 13:32:00+08:00,4854.2,4856.2,4853.8,4856.2,127.0
2022-01-07 13:33:00+08:00,4856.2,4856.4,4854.8,4855.6,121.0
2022-01-07 13:34:00+08:00,4855.6,4856.8,4855.0,4856.2,86.0
2022-01-07 13:35:00+08:00,4855.8,4856.6,4853.8,4855.0,146.0
2022-01-07 13:36:00+08:00,4855.2,4857.0,4853.4,4857.0,127.0
2022-01-07 13:37:00+08:00,4857.0,4858.6,4856.0,4857.0,146.0
2022-01-07 13:38:00+08:00,4857.0,4858.6,4856.8,4856.8,159.0
2022-01-07 13:39:00+08:00,4856.8,4857.6,4855.6,4855.6,111.0
2022-01-07 13:40:00+08:00,4856.2,4856.2,4851.4,4852.0,205.0
2022-01-07 13:41:00+08:00,4852.0,4852.0,4846.8,4848.8,246.0
2022-01-07 13:42:00+08:00,4848.8,4849.4,4846.8,4849.2,141.0
2022-01-07 13:43:00+08:00,4849.6,4851.6,4848.6,4850.0,165.0
2022-01-07 13:44:00+08:00,4850.0,4850.0,4847.2,4848.6,230.0
2022-01-07 13:45:00+08:00,4848.6,4850.0,4847.0,4847.2,153.0
2022-01-07 13:46:00+08:00,4847.8,4848.0,4845.6,4846.6,198.0
2022-01-07 13:47:00+08:00,4846.6,4849.8,4846.2,4849.2,145.0
2022-01-07 13:48:00+08:00,4849.4,4851.6,4847.8,4848.2,142.0
2022-01-07 13:51:00+08:00,4850.0,4850.0,4847.6,4847.6,98.0
2022-01-07 13:52:00+08:00,4847.6,4851.0,4847.6,4849.4,122.0
2022-01-07 13:53:00+08:00,4849.6,4849.8,4847.6,4848.8,72.0
2022-01-07 13:54:00+08:00,4848.6,4849.8,4847.8,4849.4,81.0
2022-01-07 13:55:00+08:00,4849.4,4851.6,4849.0,4851.0,175.0
2022-01-07 13:56:00+08:00,4851.0,4853.2,4850.2,4852.4,174.0
2022-01-07 13:57:00+08:00,4852.2,4853.2,4852.0,4852.8,121.0
2022-01-07 13:58:00+08:00,4852.6,4853.0,4851.2,4853.0,188.0
2022-01-07 13:59:00+08:00,4853.0,4853.4,4852.2,4852.2,100.0
2022-01-07 14:00:00+08:00,4852.0,4852.6,4849.2,4849.6,160.0
2022-01-07 14:01:00+08:00,4849.6,4851.2,4847.6,4849.4,209.0
2022-01-07 14:02:00+08:00,4849.0,4849.2,4847.2,4847.6,119.0
2022-01-07 14:03:00+08:00,4847.6,4847.8,4844.0,4844.2,226.0
2022-01-07 14:04:00+08:00,4843.8,4844.4,4841.2,4841.8,311.0
2022-01-07 14:05:00+08:00,4842.0,4844.6,4842.0,4844.4,187.0
2022-01-07 14:06:00+08:00,4844.0,4844.6,4843.8,4844.6,76.0
2022-01-07 14:07:00+08:00,4844.8,4846.4,4843.8,4844.4,133.0
2022-01-07 14:08:00+08:00,4844.4,4844.8,4843.0,4843.0,90.0
2022-01-07 14:09:00+08:00,4843.6,4846.4,4842.8,4846.2,161.0
2022-01-07 14:10:00+08:00,4846.4,4848.4,4845.8,4847.0,209.0
2022-01-07 14:11:00+08:00,4847.2,4847.2,4842.0,4844.2,195.0
2022-01-07 14:12:00+08:00,4844.2,4845.6,4843.8,4844.0,111.0
2022-01-07 14:13:00+08:00,4844.0,4844.8,4843.4,4843.6,76.0
2022-01-07 14:14:00+08:00,4843.6,4843.6,4842.2,4843.2,83.0
2022-01-07 14:15:00+08:00,4843.2,4844.8,4843.2,4844.0,65.0
2022-01-07 14:16:00+08:00,4844.0,4844.0,4842.2,4842.2,61.0
2022-01-07 14:17:00+08:00,4842.2,4843.2,4841.0,4842.0,106.0
2022-01-07 14:18:00+08:00,4842.0,4842.8,4841.6,4841.8,85.0
2022-01-07 14:19:00+08:00,4841.8,4842.8,4841.4,4842.6,61.0
2022-01-07 14:20:00+08:00,4842.6,4842.6,4838.8,4839.8,214.0
2022-01-07 14:21:00+08:00,4839.8,4844.6,4839.6,4843.6,213.0
2022-01-07 14:22:00+08:00,4843.6,4844.6,4843.2,4843.8,95.0
2022-01-07 14:23:00+08:00,4843.8,4843.8,4843.0,4843.2,58.0
2022-01-07 14:24:00+08:00,4843.0,4844.2,4842.4,4844.2,115.0
2022-01-07 14:25:00+08:00,4844.2,4846.2,4843.6,4844.4,279.0
2022-01-07 14:26:00+08:00,4843.8,4844.2,4841.2,4842.6,163.0
2022-01-07 14:27:00+08:00,4842.6,4842.8,4841.4,4841.4,112.0
2022-01-07 14:28:00+08:00,4841.4,4842.0,4836.6,4837.6,302.0
2022-01-07 14:29:00+08:00,4837.2,4837.8,4836.0,4836.6,239.0
2022-01-07 14:30:00+08:00,4837.0,4839.6,4837.0,4838.2,303.0
2022-01-07 14:31:00+08:00,4838.2,4840.2,4838.2,4839.0,258.0
2022-01-07 14:32:00+08:00,4838.8,4840.0,4837.2,4837.8,136.0
2022-01-07 14:33:00+08:00,4837.8,4839.8,4837.2,4838.2,154.0
2022-01-07 14:34:00+08:00,4838.2,4839.0,4837.2,4839.0,122.0
2022-01-07 14:35:00+08:00,4839.2,4841.4,4838.6,4840.8,241.0
2022-01-07 14:36:00+08:00,4840.8,4840.8,4838.2,4840.0,127.0
2022-01-07 14:37:00+08:00,4840.0,4840.8,4839.4,4840.4,81.0
2022-01-07 14:38:00+08:00,4840.8,4840.8,4836.0,4836.4,154.0
2022-01-07 14:39:00+08:00,4836.4,4838.2,4836.0,4836.0,97.0
2022-01-07 14:40:00+08:00,4836.0,4836.6,4830.4,4831.2,481.0
2022-01-07 14:41:00+08:00,4830.8,4832.4,4828.2,4831.0,383.0
2022-01-07 14:42:00+08:00,4831.0,4832.2,4828.6,4830.4,204.0
2022-01-07 14:43:00+08:00,4829.8,4832.2,4828.0,4831.4,344.0
2022-01-07 14:44:00+08:00,4832.2,4834.8,4831.4,4833.0,362.0
2022-01-07 14:45:00+08:00,4833.4,4836.4,4832.4,4835.8,327.0
2022-01-07 14:46:00+08:00,4835.4,4835.4,4832.0,4832.8,267.0
2022-01-07 14:47:00+08:00,4833.6,4833.6,4830.0,4830.0,216.0
2022-01-07 14:48:00+08:00,4830.2,4831.0,4828.4,4830.6,246.0
2022-01-07 14:49:00+08:00,4830.8,4832.2,4829.4,4830.6,209.0
2022-01-07 14:50:00+08:00,4831.0,4831.8,4829.2,4829.8,259.0
2022-01-07 14:51:00+08:00,4830.6,4831.6,4829.6,4831.4,203.0
2022-01-07 14:52:00+08:00,4831.0,4832.6,4830.0,4832.2,206.0
2022-01-07 14:53:00+08:00,4832.4,4832.4,4829.2,4830.4,245.0
2022-01-07 14:54:00+08:00,4830.4,4831.0,4828.8,4829.8,336.0
2022-01-07 14:55:00+08:00,4829.8,4831.6,4829.4,4830.0,421.0
2022-01-07 14:56:00+08:00,4830.0,4830.4,4828.2,4828.4,263.0
2022-01-07 14:57:00+08:00,4828.6,4829.4,4827.2,4827.6,503.0
2022-01-07 14:58:00+08:00,4828.4,4828.4,4825.4,4826.8,641.0
2022-01-07 14:59:00+08:00,4826.6,4830.8,4826.6,4829.6,607.0
2022-01-07 15:00:00+08:00,4829.6,4829.6,4829.6,4829.6,0.0
2022-01-07 15:27:00+08:00,4829.6,4829.6,4829.6,4829.6,0.0
2022-01-07 15:29:00+08:00,4829.6,4829.6,4829.6,4829.6,0.0
2022-01-11 07:05:00+08:00,4845.6,4845.6,4845.6,4845.6,0.0
2022-01-11 09:29:00+08:00,4841.6,4841.6,4841.6,4841.6,48.0
2022-01-11 09:30:00+08:00,4841.8,4844.6,4838.0,4842.8,1166.0
2022-01-11 09:31:00+08:00,4842.8,4846.6,4835.0,4835.8,898.0
2022-01-11 09:32:00+08:00,4834.8,4835.4,4826.0,4828.0,1057.0
2022-01-11 09:33:00+08:00,4827.8,4833.8,4823.2,4833.6,981.0
2022-01-11 09:34:00+08:00,4833.6,4841.0,4832.4,4840.8,844.0
2022-01-11 09:35:00+08:00,4840.0,4855.2,4840.0,4851.8,1503.0
2022-01-11 09:36:00+08:00,4851.8,4851.8,4845.2,4847.8,558.0
2022-01-11 09:37:00+08:00,4847.6,4848.4,4843.8,4843.8,428.0
2022-01-11 09:38:00+08:00,4843.4,4844.2,4838.2,4842.2,516.0
2022-01-11 09:39:00+08:00,4842.2,4846.4,4841.4,4843.0,343.0
2022-01-11 09:40:00+08:00,4843.0,4843.0,4837.4,4837.6,373.0
2022-01-11 09:41:00+08:00,4838.2,4843.0,4836.6,4837.2,485.0
2022-01-11 09:42:00+08:00,4838.6,4842.8,4836.8,4842.2,286.0
2022-01-11 09:43:00+08:00,4842.4,4845.0,4841.2,4842.4,265.0
2022-01-11 09:44:00+08:00,4842.2,4845.0,4839.2,4839.2,203.0
2022-01-11 09:45:00+08:00,4838.8,4846.4,4838.8,4844.6,389.0
2022-01-11 09:46:00+08:00,4845.6,4846.6,4842.0,4842.0,234.0
2022-01-11 09:47:00+08:00,4842.0,4843.6,4839.0,4840.0,229.0
2022-01-11 09:48:00+08:00,4839.8,4840.4,4835.6,4835.6,308.0
2022-01-11 09:49:00+08:00,4836.0,4836.2,4827.2,4829.4,839.0
2022-01-11 09:50:00+08:00,4828.8,4831.6,4824.4,4829.6,724.0
2022-01-11 09:51:00+08:00,4830.2,4832.6,4829.2,4832.2,267.0
2022-01-11 09:52:00+08:00,4831.8,4832.0,4830.0,4830.4,214.0
2022-01-11 09:53:00+08:00,4830.4,4835.2,4829.8,4834.4,236.0
2022-01-11 09:54:00+08:00,4834.0,4838.0,4832.8,4835.2,262.0
2022-01-11 09:55:00+08:00,4835.4,4838.0,4833.0,4837.2,216.0
2022-01-11 09:56:00+08:00,4837.4,4837.6,4833.4,4835.2,205.0
2022-01-11 09:57:00+08:00,4835.8,4839.8,4835.8,4838.4,393.0
2022-01-11 09:58:00+08:00,4838.4,4840.0,4835.4,4837.2,193.0
2022-01-11 09:59:00+08:00,4837.2,4841.2,4836.4,4841.2,157.0
2022-01-11 10:00:00+08:00,4841.2,4844.0,4839.2,4840.6,411.0
2022-01-11 10:01:00+08:00,4839.8,4839.8,4833.2,4833.2,422.0
2022-01-11 10:02:00+08:00,4833.2,4834.6,4829.0,4830.6,350.0
